commentRate,productRate,starRate,stt,timeRate,userRate
"Mua cu\u0303ng ca\u0301ch \u0111\u00e2y va\u0300i tha\u0301ng, ban \u0111\u00e2\u0300u co\u0300n ch\u01b0a quen, quen r\u00f4\u0300i thi\u0300 du\u0300ng th\u01b0\u01a1\u0300ng xuy\u00ean, nh\u00e2\u0301t la\u0300 mo\u0301n khoa\u0301i kh\u00e2\u0309u th\u01a1\u0300i x\u01b0a Ba\u0300 Ngoa\u0323i v\u00e2\u0301t va\u0309 rang v\u01a1\u0301i ca\u0301t, th\u01a1\u0300i \u0111a\u0323i gi\u01a1\u0300 thi\u0300 chi\u0309 c\u00e2\u0300n bo\u0309 va\u0300o b\u00ea\u0301p va\u0300 nh\u00e2\u0301n nu\u0301t, co\u0301  \u0111i\u00ea\u0300u v\u00e2\u0303n nh\u01a1\u0301 Ba\u0300 Ngoa\u0323i :)",688910,5,26,1605357698,Tr\u01b0\u01a1ng V\u0103n H\u1ea3i
"V\u1ec1 m\u1eb7t h\u00ecnh th\u1ee9c, m\u00ecnh th\u1ea5y c\u00e1c ch\u1ed7 c\u00e1c kh\u1edbp c\u1ee7a n\u1ed3i chi\u00ean n\u00e0y h\u01a1i ch\u00eanh nhau, ko \u0111\u1ec1u... C\u00f2n l\u00fac chi\u00ean khoai t\u00e2y, chi\u00ean c\u00e1 th\u00ec h\u01a1i kh\u00f4, ko v\u00e0ng \u0111\u1eb9p nh\u01b0 m\u1ecdi ng\u01b0\u1eddi n\u00f3i( m\u00ecnh \u0111\u00e3 b\u00f4i l\u1edbp d\u1ea7u m\u1ecfng l\u00ean r\u1ed3i) ... v\u1eabn ch\u01b0a th\u1eed chi\u00ean c\u00e1c lo\u1ea1i kh\u00e1c n\u00ean ko d\u00e1m nh\u1eadn x\u00e9t nhi\u1ec1u... d\u00f9 sao mua nh\u00e2n d\u1ecbp gi\u1ea3m gi\u00e1 n\u00ean ko d\u00e1m \u0111\u00f2i h\u1ecfi cao.... hy v\u1ecdng l\u1edbp ch\u1ed1ng d\u00ednh ko b\u1ecb tr\u00f3c ra qu\u00e1 s\u1edbm...",688910,4,27,1553879689, Sam
"m\u00ecnh s\u1eed d\u1ee5ng c\u0169ng nhi\u1ec1u r\u1ed3i nay m\u1edbi cho nh\u1eadn x\u00e9t. Theo m\u00ecnh th\u00ec chi\u00ean t\u1ed1t, ngon c\u00e1c m\u00f3n th\u1ecbt heo, th\u1ecbt g\u00e0, th\u1ecbt v\u1ecbt, khoai t\u00e2y v\u00e0 khoai lang chi\u00ean. k c\u1ea7n t\u1ed1n nhi\u1ec1u d\u1ea7u, \u0111\u1ee1 kh\u00e2u lau d\u1ecdn b\u1ebfp v \u00e1m m\u00f9i. nh\u01b0ng th\u1eddi gian chi\u00ean c\u0169ng h\u01a1i l\u00e2u. m\u00ecnh chi\u00ean 6 mi\u1ebfng m\u00e1 \u0111\u00f9i g\u00e0 40p m\u1edbi v\u00e0ng gi\u00f2n, \u0111\u01b0\u1ee3c c\u00e1i \u0103n kh\u00e1 l\u00e0 ngon",688910,5,28,1553745896,Thuong Le
"Th\u01b0\u01a1ng hi\u1ec7u Lock&lock nh\u01b0ng ch\u1ea5t l\u01b0\u1ee3ng ko an to\u00e0n v\u00ec l\u1edbp ch\u1ed1ng d\u00ednh b\u1ecb tr\u00f3c sau khi m\u00ecnh d\u00f9ng m\u1edbi v\u00e0i l\u1ea7n l\u00e0 b\u1ecb tr\u00f3c lu\u00f4n r\u1ed3i, m\u00ecnh l\u00e0m xong th\u00ec ng\u00e2m n\u01b0\u1edbc r\u1ed3i m\u1edbi v\u1ec7 sinh ch\u1ee9 ko lau ch\u00f9i m\u1ea1nh m\u00e0 c\u00f2n b\u1ecb v\u1eady, l\u1edbp ch\u1ed1ng d\u00ednh b\u00e1m v\u00e0o th\u1ee9c \u0103n lu\u00f4n n\u1ebfu nh\u00ecn k\u1ef9 m\u1edbi th\u1ea5y, ch\u1ea5t l\u01b0\u1ee3ng n\u1ed3i t\u1ea7m trung nh\u01b0ng l\u1edbp ch\u1ed1ng ch\u00ednh qu\u00e1 k\u00e9m thua c\u1ea3 ch\u1ea3o ko d\u00ednh gi\u00e1 100k n\u1eefa, ko bi\u1ebft n\u00f3i sao ch\u1ee9 nh\u00e0 sx n\u00ean coi l\u1ea1i ch\u1ea5t l\u01b0\u1ee3ng l\u1edbp s\u01a1n ch\u1ed1ng d\u00ednh n\u00e0y c\u00f3 \u0111\u1ea3m b\u1ea3o an to\u00e0n ko v\u1eady? hay d\u00f9ng lo\u1ea1i k\u00e9m ch\u1ea5t l\u01b0\u1ee3ng n\u00ean m\u1edbi v\u1eady, m\u00ecnh \u0111\u00e3 d\u00f9ng qua Philip r\u1ea5t ok, l\u1edbp ch\u1ed1ng x\u00e0i ph\u1ea3i 1 th\u1eddi gian 1 n\u0103m m\u1edbi b\u1ecb bong ch\u1ee9 ko nh\u01b0 n\u1ed3i n\u00e0y, kh\u00e1 th\u1ea5t v\u1ecdng v\u00e0 ko y\u00ean t\u00e2m ch\u1ea5t l\u01b0\u1ee3ng!",688910,3,29,1580717413,L\u01b0u Th\u1ecb Hi\u1ebfu
"M\u00ecnh \u0111\u00e3 \u0111\u1eafn \u0111o r\u1ea5t nhi\u1ec1u tr\u01b0\u1edbc khi mua s\u1ea3n ph\u1ea9m n\u00e0y. \u0110\u1ecdc nh\u1eadn x\u00e9t c\u1ee7a m\u1ea5y b\u1ea1n, v\u1eabn l\u00e0 50 khen, 50 ch\u00ea. R\u1ed3i m\u00ecnh th\u1ea5y m\u1ea5y \u0111\u1ee9a b\u1ea1n ch\u01a1i chung v\u1edbi m\u00ecnh, ai c\u0169ng khen h\u1ebft v\u00e0 nh\u00e0 b\u1ea1n n\u00e0o c\u0169ng c\u00f3 m\u1ed9t c\u00e1i, v\u1eady l\u00e0 m\u00ecnh quy\u1ebft \u0111\u1ecbnh mua lu\u00f4n, ngay l\u00fac Tiki gi\u1ea3m gi\u00e1. D\u1ecbch v\u1ee5 giao h\u00e0ng 2h \u0111\u00fang nh\u01b0 mong \u0111\u1ee3i. M\u00ecnh \u0111\u00e3 chi\u00ean \u0111\u01b0\u1ee3c khoai t\u00e2y, th\u1ecbt, ch\u1ea3 gi\u00f2, n\u00f3i chung l\u00e0 c\u00e1c s\u1ea3n ph\u1ea9m l\u00e0m ra m\u00ecnh \u0111\u1ec1u h\u00e0i l\u00f2ng. H\u00e0i l\u00f2ng nh\u1ea5t l\u00e0 \u0111\u1ee1 m\u1ea5t th\u1eddi gian \u0111i lau c\u00e1i b\u1ebfp v\u0103ng d\u1ea7u t\u00f9m lum",688910,4,30,1521354013,Thao Luu Phuong
"Mua c\u0169ng \u0111\u01b0\u1ee3c thgian nh\u01b0ng do ch\u01b0a s\u1eed d\u1ee5ng n\u00ean kh\u00f4ng nh\u1eadn x\u00e9t v\u00ec s\u1ee3 nh\u01b0 l\u1ea7n mua m\u00e1y l\u00e0m s\u1eefa \u0111\u1eadu n\u00e0nh (ban \u0111\u1ea7u th\u00ec ok nh\u01b0ng sau v\u00e0i l\u1ea7n th\u00ec m\u00e1y h\u01b0 v\u00e0 Tiki c\u1ee9 b\u1eaft b\u1ea3o h\u00e0nh m\u1ea5y l\u1ea7n m\u00e0 kh\u00f4ng ch\u1ecbu \u0111\u1ed5i m\u1edbi)\nM\u00ecnh ch\u1ecdn giao h\u00e0ng nhanh n\u00ean mua t\u1ed1i khuya l\u00e0 nh\u1eadn \u0111\u01b0\u1ee3c l\u00fac 10g s\u00e1ng h\u00f4m sau.\nM\u1edf m\u00e1y th\u1ea5y ok, nh\u00ecn \u0111\u1eb9p, v\u1ecf ngo\u00e0i to h\u01a1n m\u00ecnh t\u01b0\u1edfng ch\u1ee9 l\u00f2ng chi\u00ean th\u00ec bt ch\u1ee9 kh\u00f4ng to. Tay c\u1ea7m th\u00ec kh\u00f4ng qu\u00e1 ch\u1eafc ch\u1eafn, c\u0169ng t\u1ea1m \u1ed5n.\nM\u00ecnh th\u1eed chi\u00ean khoai t\u00e2y th\u00ec th\u1ea5y th\u00e0nh ph\u1ea9m \u0103n \u0111\u01b0\u1ee3c, kh\u00f4ng qu\u00e1 xu\u1ea5t s\u1eafc nh\u01b0ng c\u0169ng kh\u00f4ng c\u00f3 g\u00ec ph\u1ea3i ch\u00ea qu\u00e1 do mua d\u1ecbp km v\u00e0 \u0111\u01b0\u1ee3c t\u1eb7ng b\u1ed9 2 th\u1edbt L&L n\u00ean nh\u01b0 v\u1eady l\u00e0 r\u1ebb r\u1ed3i.\nC\u00f3 \u0111i\u1ec1u L&L gia c\u00f4ng t\u1eeb TQ n\u00ean c\u1ea3m gi\u00e1c khi d\u00f9ng v\u1eabn h\u01a1i lo lo, mong l\u00e0 s\u1ebd b\u1ec1n.",688910,5,31,1545394156,Tr\u1ea7n Nguy\u1ec5n Ly Ly
"Nh\u1eadn h\u00e0ng xong h\u00e1o h\u1ee9c m\u1edf ra ko bi\u1ebft n\u00f3i g\u00ec. V\u1ecf n\u1ed3i v\u1ee1 lanh tanh b\u00e0nh! Gi\u1edd l\u1ea1i ph\u1ea3i ng\u1ed3i ch\u1edd \u0111\u1ed5i v\u1edbi tr\u1ea3. M\u00e0 \u0111ang giao v\u1ec1 dc nh\u00e0, ko bi\u1ebft m\u1ea5y b\u1ea1n Tiki \u0111\u1ecbnh bao gi\u1edd m\u1edbi \u0111\u1ed5i \u0111\u00e2y, \u0111\u1ed5i trong tu\u1ea7n l\u1ea5y ai \u1edf nh\u00e0 m\u00e0 \u0111\u1ed5i. :( r\u00f5 ch\u00e1n!",688910,1,32,1565396151,H\u1eb1ng X\u00f9
"N\u0103m ngo\u00e1i m\u00ecnh \u0111\u00e3 mua n\u1ed3i chi\u00ean LNL lo\u1ea1i c\u01a1 ( c\u00f3 n\u00fam xoay ch\u1ec9nh th\u1eddi gian) ch\u1ee9 kh\u00f4ng ph\u1ea3i lo\u1ea1i b\u1ea5m n\u00fat \u0111i\u1ec7n t\u1eed nh\u01b0 model n\u00e0y. S\u1ea3n ph\u1ea9m s\u1eed d\u1ee5ng t\u1ed1t v\u00e0 ti\u1ebft ki\u1ec7m th\u1eddi gian c\u0169ng nh\u01b0 gi\u00fap cho nh\u00e0 b\u1ebfp c\u1ee7a m\u00ecnh s\u1ea1ch s\u1ebd, kh\u00f4ng c\u00f2n c\u1ea3nh ph\u1ea3i h\u00ec h\u1ee5c lau nh\u00e0 sau m\u1ed7i l\u1ea7n chi\u00ean \u0111\u1ed3 \u0103n. Khi th\u1ea5y tr\u00ean Tiki c\u00f3 khuy\u1ebfn m\u00e3i n\u1ed3i chi\u00ean LNL, m\u00ecnh \u0111\u00e3 h\u00e0o h\u1ee9ng \u0111\u1eb7t lu\u00f4n 2 c\u00e1i. \u0110\u01a1n h\u00e0ng th\u1ee9 nh\u1ea5t giao \u0111\u00fang h\u1eb9n, \u0111\u01a1n h\u00e0ng th\u1ee9 2 th\u00ec b\u1ecb delay 1-2 ng\u00e0y. Tuy nhi\u00ean Tiki c\u00f3 g\u1eedi email th\u00f4ng b\u00e1o n\u00ean m\u00ecnh kh\u00f4ng th\u1ea5y th\u1ea5t v\u1ecdng l\u1eafm. S\u1ea3n ph\u1ea9m s\u1eed d\u1ee5ng \u1ed5n. L\u00f2ng n\u1ed3i to, c\u00f3 th\u1ec3 n\u01b0\u1edbng \u0111\u01b0\u1ee3c 2 c\u00e1i \u0111\u00f9i g\u00e0 + 1 c\u00e1i \u1ee9c g\u00e0 c\u00f9ng l\u00fac (con g\u00e0 1,8kg). \u0110\u1ed1i v\u1edbi c\u00e1c lo\u1ea1i th\u1ef1c ph\u1ea9m c\u00f3 m\u1ee1 nh\u01b0 c\u00e1 h\u1ed3i, th\u1ecbt ba r\u1ecdi, d\u1ebb s\u01b0\u1eddn b\u00f2... th\u00ec ch\u1eb3ng c\u1ea7n d\u1ea7u m\u1ee1, ch\u1ec9 vi\u1ec7c \u01b0\u1edbp v\u00e0 cho v\u00e0o n\u1ed3i l\u00e0 xong. N\u1ed3i s\u1ebd ng\u01b0ng ho\u1ea1t \u0111\u1ed9ng ngay l\u1eadp t\u1ee9c khi b\u1ea1n k\u00e9o l\u00f2ng n\u1ed3i ra \u0111\u1ec3 ki\u1ec3m tra th\u1ee9c \u0103n khi \u0111ang n\u1ea5u. \u0110i\u1ec3m c\u1ed9ng l\u00e0 c\u00f3 th\u00eam 1 c\u00e1i khay tr\u00f2n nh\u1ecf c\u00f3 quai x\u00e1ch \u0111\u1ec3 \u0111\u1ef1ng th\u1ef1c ph\u1ea9m thay cho v\u1ec9 n\u01b0\u1edbng nh\u01b0 model c\u0169. \u0110i\u1ec3m tr\u1eeb l\u00e0 l\u1edbp ch\u1ed1ng d\u00ednh mau bong tr\u00f3c, khi \u0111\u00f3 n\u00ean l\u00f3t \u0111\u00e1y n\u1ed3i chi\u00ean b\u1eb1ng 1 l\u1edbp gi\u1ea5y b\u1ea1c th\u00ec s\u1ebd c\u1ea3i thi\u1ec7n \u0111\u01b0\u1ee3c vi\u1ec7c l\u1edbp ch\u1ed1ng d\u00ednh b\u00e1m v\u00e0o \u0111\u1ed3 \u0103n. M\u00ecnh c\u1ef1c k\u1ef3 h\u00e0i l\u00f2ng v\u1edbi s\u1ea3n ph\u1ea9m n\u00e0y.",688910,5,33,1512132805,Lien Nguyen
"S\u1ea3n ph\u1ea9m t\u1ed1t, ki\u1ec3m tra x\u00e1c nh\u1eadn tin nh\u1eafn l\u00e0 h\u00e0ng ch\u00ednh h\u00e3ng.",9483224,5,49,1590508006,\u0110\u1ed7 \u0111\u00ecnh h\u00e0o
"M\u00ecnh mu\u1ed1n mua t\u1ea5t c\u1ea3 c\u00e1c l\u00f5i n\u00e0y .shop t\u01b0 v\u1ea5n gi\u00f9m. M\u00ecnh \u0111\u00e3 mua c\u1ee7a shop l\u00f5i 1 , 2,3 r\u1ed3i",9483224,5,50,1587479184,Hoa Ng\u00f4
Tiki + shop gi\u1ea3i \u0111\u00e1p cho m\u00ecnh tin nh\u1eafn b\u00e1o l\u1ea1i c\u1ee7a h\u1ec7 th\u1ed1ng nh\u00e9.,9483224,3,51,1583931085,\u0110\u0103ng Khoa
"Mua 7 l\u00f5i filter, C\u1eeda h\u00e0ng qu\u00e1 chu \u0111\u00e1o, chu\u1ea9n b\u1ecb s\u1eb3n m\u1ea5y d\u00e2y \u0111\u1ec3 thay. Do l\u00f5i c\u0169 ren so\u1eafn \u1ed1c.",9483224,5,52,1606563430,L\u00ea Hi\u1ec1n
"Gi\u00e1 t\u1ed1t h\u01a1n so v\u1edbi mua th\u1ecb tr\u01b0\u1eddng ngo\u00e0i. C\u00f3 tem ch\u1ed1ng h\u00e0ng gi\u1ea3 check m\u00e3 QR, nh\u01b0ng ch\u1ea5t l\u01b0\u1ee3ng b\u00ean trong th\u00ec kh\u00f4ng th\u1ec3 bi\u1ebft \u0111\u01b0\u1ee3c",9483224,4,53,1559019180,B\u00f9i V\u0103n Quy\u1ebft
"\u0111\u00e3 ki\u1ec3m tra m\u00e3 v\u1ea1ch, h\u00e0ng ch\u00ednh h\u00e3ng, \u0111\u00f3ng g\u00f3i c\u1ea9n th\u1eadn, gi\u00e1 b\u1eb1ng 1 n\u1eefa so v\u1edbi \u0111i\u1ec7n m\u00e1y xanh.",9483224,5,54,1597400951,Nguy\u1ec5n V\u0103n \u0110\u1ea1t
ki\u1ec3m tra code c\u1ee7a karofi th\u1ea5y b\u00e1o h\u00e0ng ch\u00ednh h\u00e3ng. c\u00e1m \u01a1n shop \u0111\u00e3 b\u00e1n so \u0111\u00fang ch\u1ea5t l\u01b0\u1ee3ng.,9483224,5,55,1606814553,tr\u01b0\u1eddng thinh
"L\u00f5i ch\u00ednh h\u00e3ng, ni\u00eam phong bao b\u00ec c\u1ee7a nh\u00e0 s\u1ea3n xu\u1ea5t, c\u00f3 m\u00e3 v\u1ea1ch \u0111\u1ec3 truy xu\u1ea5t ngu\u1ed3n g\u1ed1c!",9483224,5,56,1606092451,phan kieu
"H\u00e0ng ch\u00ednh h\u00e3ng karofi, giao h\u00e0ng nhanh, \u0111\u00f3ng g\u00f3i c\u1ea9n th\u1eadn. R\u1ea5t y\u00ean t\u00e2m khi mua l\u00f5i l\u1ecdc tr\u00ean tiki.",9483224,5,57,1599964748,Hi\u1ec1n Nguy\u1ec5n
"H\u00e0ng t\u1ed1t ch\u00ednh h\u00e3ng .nh\u01b0ng \u0111\u00f3ng g\u00f3i kh\u00f4ng k\u1ef9 l\u01b0\u1ee1ng ,may m\u00e0 kh\u00f4ng v\u1ee1 ch\u1ec9 r\u00e1ch bao b\u00ec th\u00f4i.L\u00e2n sau y\u00eau c\u1ea7u \u0111\u00f3ng g\u00f3i c\u1ea9n th\u1eadn h\u01a1n",9483224,5,58,1555506555,Nguy\u1ec5n \u0110\u00ecnh Tr\u1ecdng
"1 b\u1eefa ti\u1ec7c n\u01b0\u1edbng linh \u0111\u00ecnh,m\u00e1y n\u01b0\u1edbng n\u00f3ng nhanh khi n\u00f3ng m\u00e1y s\u1ebd t\u1ef1 t\u1eaft v\u00e0 t\u1ef1 n\u00f3ng l\u1ea1i",1559899,5,63,1587010109,H\u1ed3 V\u0169
S\u1ea3n ph\u1ea9m tuy\u1ec7t v\u1eddi\n\u0110\u00f3ng g\u00f3i s\u1ea3n ph\u1ea9m c\u1ea9n th\u1eadn\nGiao h\u00e0ng nhanh h\u01a1n so v\u1edbi d\u1ee5 ki\u1ebfn\ud83d\ude18,1559899,5,64,1587696800,Tr\u1ea7n v\u0103n th\u1ea5n
"ch\u1ea5t l\u01b0\u1ee3ng s\u1ea3n ph\u1ea9m tuy\u1ec7t v\u1eddi. n\u01b0\u1edbng r\u1ea5t nhanh, ngon, gi\u00e1o h\u00e0ng nhanh. \u0111\u00e3 mua 2 c\u00e1i v\u00e0 s\u1ebd ti\u1ebfp t\u1ee5c \u1ee7ng h\u1ed9",1559899,5,65,1531721443,HO NGOC QUYNH
"B\u1ebfp n\u01b0\u1edbng nhanh ch\u00edn l\u1eafm, ng\u1eaft \u0111i\u1ec7n c\u0169ng ko l\u00e2u.\nV\u1edbi gi\u00e1 299k m\u00ecnh ngh\u0129 l\u00e0 ok \nTh\u1ee9c \u0103n n\u01b0\u1edbng nh\u00ecn s\u1ebd ko h\u1ea5p d\u1eabn nh\u01b0 n\u01b0\u1edbng than",1559899,3,66,1528690087,Ph\u1ea1m Quang Th\u1ecbnh
"Giao h\u00e0ng nhanh, s\u1ea3n ph\u1ea9m \u0111\u1eb9p, gi\u00e1 qu\u00e1 r\u1ebb lu\u00f4n :))",1559899,5,67,1601087130,L\u00ea Ho\u00e0ng Anh
"Mua \u0111\u1ee3t sale n\u00ean v\u1edbi gi\u00e1 \u0111\u00f3 m\u00ecnh th\u1ea5y kh\u00e1 ok. B\u1ebfp d\u00f9ng th\u00edch, c\u00f3 th\u1ec3 r\u1eeda s\u1ea1ch nhanh v\u00e0 ph\u00f9 h\u1ee3p nh\u00e0 \u00edt ng\u01b0\u1eddi v\u00ec b\u1ebfp ko to l\u1eafm",1559899,5,68,1533229704,L\u00ea V\u01b0\u01a1ng Qu\u00e2n
"B\u1ebfp n\u01b0\u1edbng \u0111i\u1ec7n x\u00e0i r\u1ea5t ti\u1ec7n. N\u01b0\u1edbng th\u1ecbt, h\u1ea3i s\u1ea3n... kh\u00f4ng thua g\u00ec n\u01b0\u1edbng than m\u00e0 l\u1ea1i ti\u1ebft ki\u1ec7m th\u1eddi gian, c\u00f4ng s\u1ee9c.",1559899,5,69,1540438563, Xu\u00e2n V\u0169
ti\u1ec7n l\u1ee3i\nnhi\u1ec7t \u0111\u1ed9 qu\u00e1 cao d\u1eabn \u0111\u1ebfn th\u1ecbt nhanh ch\u00e1y\nn\u01b0\u1edbng ko ngon,1559899,3,70,1604932924,Vu Hai
"S\u1ea3n ph\u1ea9m ch\u1ea5t l\u01b0\u1ee3ng t\u1ed1t, tikinow giao h\u00e0ng r\u1ea5t nhanh v\u00e0 c\u1ea9n th\u1eadn \u1ea1",1559899,5,71,1599909215,L\u00e2m Di\u1ec5m
"B\u1ebfp x\u00e0i t\u1ed1t, kh\u00e1 nh\u1ecf (n\u01b0\u1edbng \u0111\u1ed3 \u0103n 2-3 ng \u0103n \u0111c)",1559899,5,72,1590768514,Ng\u00f4 Tuy\u1ec1n
n\u01b0\u1edbng c\u0169ng ok l\u1eafm.mua nhi\u1ec1u l\u1ea7n r\u1ed3i m\u00ecnh h\u00e0i l\u00f2ng v\u1ec1 tiki l\u1eafm,1559899,4,73,1602910333,Linhh An
"M\u00e1y ch\u1ea5t l\u01b0\u1ee3ng t\u1ea1m \u1ed5n so v\u1edbi t\u1ea7m gi\u00e1.\nM\u00ecnh d\u00f9ng h\u00e0ng ng\u00e0y \u0111\u1ec3 pha c\u00e0 ph\u00ea, nh\u01b0ng v\u1eabn khuy\u1ebfn c\u00e1o n\u00ean mua lo\u1ea1i cao c\u1ea5p h\u01a1n.\n\n\u00c1p xu\u1ea5t \u0111\u1ec3 pha n\u01b0\u1edbc \u0111\u1ea7u th\u1ef1c t\u1ebf ch\u1ec9 \u0111\u1ee7 1 c\u1ed1c r\u01b0\u1ee1i c\u00e0 ph\u00ea, kh\u00f4ng l\u00ean n\u1ed5i 2 c\u1ed1c, n\u1ebfu \u0111\u1ec3 t\u1ef1 \u0111\u1ed9ng pha ti\u1ebfp cho \u0111\u1ee7 2 c\u1ed1c tr\u1edf l\u00ean s\u1ebd c\u00f3 m\u00f9i ch\u00e1y kh\u00e9t. Ch\u1ec9 n\u00ean pha t\u1ed1i \u0111a m\u1ed9t l\u1ea7n 2 c\u1ed1c.\n\n\u0110\u00e1nh b\u1ecdt s\u1eefa s\u1eed d\u1ee5ng s\u1eefa t\u01b0\u01a1i gi\u1eef b\u00e9o, b\u1ecdt kh\u00f4ng t\u1ec7 nh\u01b0 c\u00e1c nh\u1eadn x\u00e9t kh\u00e1c. Nh\u01b0ng \u0111\u00e1nh b\u1ecdt kh\u00e1 nguy hi\u1ec3m! Kh\u00f4ng c\u00f3 ng\u1eaft h\u01a1i t\u1ef1 \u0111\u1ed9ng, ph\u1ea3i t\u1ef1 canh \u00e1p xu\u1ea5t c\u1ee7a m\u00e1y \u0111\u1ec3 ng\u1eaft h\u01a1i, n\u1ebfu kh\u00f4ng s\u1ebd v\u0103ng s\u1eefa n\u00f3ng \u0111\u1ea7y b\u00e0n v\u00e0 tay. \u0110\u1ed3ng th\u1eddi ph\u1ea3i b\u1ecf n\u00fam cao su \u0111\u1ec3 s\u1eed d\u1ee5ng d\u1ec5 h\u01a1n.",548599,2,41,1522042355,Fleet Hl
"Pha nhi\u1ec1u m\u1ebb vs nhu c\u1ea7u c\u00e1 nh\u00e2n c\u1ee7a m\u00ecnh, kh\u00f4ng kh\u1eafc khe, m\u00ecnh \u0111\u00e1nh gi\u00e1 t\u1ed1t.\nMua vs m\u00e3 tiki c\u00f2n 650k. N\u00ean h\u00e0i l\u00f2ng.\nSau n\u00e0y c\u00f3 v\u1ea5n \u0111\u1ec1 g\u00ec m\u00ecnh s\u1ebd v\u00e0o cho l\u1ea1i sao;))",548599,5,42,1552276403,Ha Phan
T\u00f4i r\u1ea5t h\u00e0i l\u00f2ng v\u1edbi m\u00e1y n\u00e0y. Ch\u1ea5t l\u01b0\u1ee3ng caf\u00e9 \u1ed5n \u0111\u1ecbnh. B\u1ea1n c\u00f3 th\u1ec3 b\u1edbt t\u1ec9 l\u1ec7 n\u01b0\u1edbc \u0111\u1ec3 c\u00f3 c\u1ed1c caf\u00e9 nh\u01b0 pha phin. \u0110\u00e1nh b\u1ecdt v\u00e0 pha capu th\u00ec t\u00f4i ch\u01b0a l\u00e0m th\u1eed v\u1edbi n\u00f3. T\u00f4i dung \u0111\u1ebfn n\u00e0y \u0111\u01b0\u1ee3c 2 n\u0103m. L\u1eddi khuy\u00ean cho b\u1ea1n l\u00e0 mua th\u00eam 1 m\u00e1y xay caf\u00e9 h\u1ea1t t\u1eeb th\u01b0\u01a1ng hi\u1ec7u Tiross n\u00e0y.,548599,5,43,1522805085,Hoang Dieu Linh
"T\u1eeb ng\u00e0y s\u1eafm m\u00e1y, m\u00ecnh \u0111\u00e3 \u00edt ra ngo\u00e0i u\u1ed1ng h\u01a1n. D\u00f9 so v\u1edbi m\u00e1y chuy\u00ean d\u1ee5ng th\u00ec ch\u1ec9 \u0111\u00e1p \u1ee9ng t\u1ea7m 6\/10 nh\u01b0ng v\u1edbi sp c\u00f3 gi\u00e1 ti\u1ec1n kh\u00e1 r\u1ebb th\u00ec c\u0169ng h\u1ee3p l\u00fd v\u00e0 ch\u1ea5p nh\u1eadn \u0111\u01b0\u1ee3c. Tuy nhi\u00ean ch\u1ee9c n\u0103ng \u0111\u00e1nh b\u1ecdt cho capu th\u00ec m\u00ecnh v\u1eabn ch\u01b0a l\u00e0m \u0111\u01b0\u1ee3c. B\u1ecdt s\u1eefa ko \u0111\u01b0\u1ee3c n\u1ed5i v\u00e0 c\u00f4 \u0111\u1eb7c nh\u01b0 ngo\u00e0i ti\u1ec7m, ch\u1ec9 n\u1ed5i b\u1ecdt to r\u1ed3i v\u1ee1 x\u1eb9p th\u00f4i!",548599,4,44,1519284159,Nguy\u1ec5n T\u1ea5n Vinh
"V\u1ec1 c\u01a1 b\u1ea3n m\u00e1y n\u00e0y d\u00e0nh cho ng\u01b0\u1eddi u\u1ed1ng cfe nh\u1ea1t th\u00f4i, ai u\u1ed1ng \u0111\u1eb7c s\u00e1nh nh\u01b0 cfe Phin ngo\u00e0i qu\u00e1n th\u00ec ko u\u1ed1ng \u0111c v\u00e0 s\u1ebd th\u1ea5y th\u1ea5t v\u1ecdng. \n- C\u00f2n ch\u1ee9c n\u0103ng t\u1ea1o b\u1ecdt s\u1eefa c\u00f3 nh\u01b0 ko, v\u00ec n\u00f3 ko \u0111\u1ee7 \u00e1p l\u1ef1c s\u1ee5c t\u1ea1o b\u1ecdt, ch\u1ec9 l\u00e0m n\u00f3ng s\u1eefa \u0111\u1ec3 u\u1ed1ng th\u00f4i. \n* Do v\u1eady n\u1ebfu ai \u0111\u1ecbnh mua m\u00e1y n\u00e0y th\u00ec n\u00ean c\u00e2n nh\u1eafc chuy\u1ec3n l\u00ean m\u00e1y lo\u1ea1i chuy\u00ean nghi\u1ec7p ho\u1eb7c ch\u1ec9 mua lo\u1ea1i m\u00e1y m\u1ea5y tr\u0103m l\u00e0 pha \u0111c cfe u\u1ed1ng r\u1ed3i",548599,2,45,1511743180,Nguy\u1ec5n V\u0169 L\u1ed9c
